QueryID,query,Table id,rank,early_fusion,table
9,Q0,table-1376-661,34.0,0.124408456850224,smarttable
9,Q0,table-0599-803,35.0,0.12050060970252072,smarttable
9,Q0,table-0947-650,36.0,0.09708371160290745,smarttable
9,Q0,table-1086-535,37.0,0.09105999104785886,smarttable
9,Q0,table-0371-314,38.0,0.05649464991489623,smarttable
9,Q0,table-1627-471,39.0,0.05580443429034326,smarttable
9,Q0,table-0913-744,40.0,0.04075494862855058,smarttable
9,Q0,table-1050-421,41.0,0.031788828378074035,smarttable
9,Q0,table-0848-924,42.0,0.03169706496610889,smarttable
9,Q0,table-0371-315,43.0,0.030020163084555674,smarttable
9,Q0,table-0035-755,44.0,0.02186741293442465,smarttable
9,Q0,table-1050-420,45.0,0.020581199061791913,smarttable
9,Q0,table-1005-920,46.0,0.019562410416121688,smarttable
9,Q0,table-0223-889,47.0,0.019149105729624114,smarttable
9,Q0,table-1050-416,48.0,0.017488270104142015,smarttable
9,Q0,table-0378-248,49.0,-0.01550661475981135,smarttable
10,Q0,table-0952-32,1.0,1e-06,smarttable
10,Q0,table-0909-884,2.0,1e-06,smarttable
10,Q0,table-1322-966,3.0,1e-06,smarttable
10,Q0,table-0512-745,4.0,1e-06,smarttable
10,Q0,table-0791-274,5.0,1e-06,smarttable
10,Q0,table-0305-680,6.0,1e-06,smarttable
10,Q0,table-0201-222,7.0,1e-06,smarttable
10,Q0,table-1368-481,8.0,1e-06,smarttable
10,Q0,table-1387-237,9.0,1e-06,smarttable
10,Q0,table-0200-794,10.0,1e-06,smarttable
10,Q0,table-0152-596,11.0,1e-06,smarttable
10,Q0,table-0076-117,12.0,1e-06,smarttable
10,Q0,table-1098-252,13.0,1e-06,smarttable
10,Q0,table-0872-546,14.0,1e-06,smarttable
10,Q0,table-0999-850,15.0,1e-06,smarttable
10,Q0,table-0022-84,16.0,1e-06,smarttable
10,Q0,table-0921-716,17.0,1e-06,smarttable
10,Q0,table-1384-651,18.0,1e-06,smarttable
10,Q0,table-1384-649,19.0,1e-06,smarttable
10,Q0,table-1384-653,20.0,1e-06,smarttable
10,Q0,table-1384-654,21.0,1e-06,smarttable
10,Q0,table-1384-652,22.0,1e-06,smarttable
10,Q0,table-1003-767,23.0,1e-06,smarttable
10,Q0,table-0384-350,24.0,1e-06,smarttable
10,Q0,table-0384-348,25.0,1e-06,smarttable
10,Q0,table-0384-354,26.0,1e-06,smarttable
10,Q0,table-0384-349,27.0,1e-06,smarttable
10,Q0,table-0384-352,28.0,1e-06,smarttable
10,Q0,table-0384-351,29.0,1e-06,smarttable
10,Q0,table-0687-346,30.0,1e-06,smarttable
10,Q0,table-0594-686,31.0,1e-06,smarttable
10,Q0,table-0263-445,32.0,1e-06,smarttable
10,Q0,table-1091-421,33.0,1e-06,smarttable
10,Q0,table-0854-910,34.0,1e-06,smarttable
10,Q0,table-1398-928,35.0,1e-06,smarttable
10,Q0,table-0361-259,36.0,1e-06,smarttable
10,Q0,table-0623-476,37.0,1e-06,smarttable
10,Q0,table-1462-369,38.0,1e-06,smarttable
10,Q0,table-0984-275,39.0,1e-06,smarttable
11,Q0,table-0891-868,1.0,0.4513526629288826,smarttable
11,Q0,table-0951-286,2.0,0.411552510119734,smarttable
11,Q0,table-0951-285,3.0,0.3926240219204644,smarttable
11,Q0,table-0891-869,4.0,0.38090648063266563,smarttable
11,Q0,table-1256-358,5.0,0.3647983590417673,smarttable
11,Q0,table-1527-7,6.0,0.3573175855691571,smarttable
11,Q0,table-1283-492,7.0,0.3491396965958675,smarttable
11,Q0,table-1627-735,8.0,0.34508920220282174,smarttable
11,Q0,table-1196-415,9.0,0.32760503466406904,smarttable
11,Q0,table-0313-781,10.0,0.32760503466406904,smarttable
11,Q0,table-1579-543,11.0,0.31287672507700137,smarttable
11,Q0,table-1501-924,12.0,0.30799575534862295,smarttable
11,Q0,table-1479-56,13.0,0.3072485803084647,smarttable
11,Q0,table-1376-554,14.0,0.30495519702934,smarttable
11,Q0,table-0754-22,15.0,0.297497649855068,smarttable
11,Q0,table-1577-310,16.0,0.29732143652584964,smarttable
11,Q0,table-0497-597,17.0,0.29732143652584964,smarttable
11,Q0,table-1196-913,18.0,0.29468444525935483,smarttable
11,Q0,table-1383-130,19.0,0.2944653653493304,smarttable
11,Q0,table-1479-55,20.0,0.2930499577712413,smarttable
11,Q0,table-1518-448,21.0,0.284168238148442,smarttable
11,Q0,table-1111-100,22.0,0.27778235206124885,smarttable
11,Q0,table-1080-516,23.0,0.2735900521497017,smarttable
11,Q0,table-1016-927,24.0,0.26688553831597295,smarttable
11,Q0,table-1416-411,25.0,0.26069052994653985,smarttable
11,Q0,table-1385-519,26.0,0.25938525953418157,smarttable
11,Q0,table-1423-213,27.0,0.25583856785082765,smarttable
11,Q0,table-0179-26,28.0,0.24227222125286374,smarttable
11,Q0,table-0279-349,29.0,0.24094305316857273,smarttable
11,Q0,table-0362-968,30.0,0.23000542378002276,smarttable
11,Q0,table-0156-164,31.0,0.2197486881913057,smarttable
11,Q0,table-0265-529,32.0,0.2164410479627657,smarttable
11,Q0,table-0028-393,33.0,0.2063898847809136,smarttable
11,Q0,table-1577-296,34.0,0.19290445347853805,smarttable
11,Q0,table-0272-55,35.0,0.18876857298388391,smarttable
11,Q0,table-0272-47,36.0,0.18876857298388391,smarttable
11,Q0,table-0272-57,37.0,0.18876857298388391,smarttable
11,Q0,table-1622-305,38.0,0.17166623282536536,smarttable
11,Q0,table-1409-125,39.0,0.17095785676888842,smarttable
11,Q0,table-1281-790,40.0,0.1668523830925697,smarttable
11,Q0,table-1528-556,41.0,0.1623935199311117,smarttable
11,Q0,table-1482-244,42.0,0.15755711741541065,smarttable
11,Q0,table-0410-214,43.0,0.13067235452291887,smarttable
11,Q0,table-0307-832,44.0,0.1305808561501726,smarttable
11,Q0,table-1583-903,45.0,0.1179540492208937,smarttable
11,Q0,table-0763-39,46.0,0.09169882008447998,smarttable
11,Q0,table-0167-266,47.0,0.09169882008447998,smarttable
11,Q0,table-1445-112,48.0,0.09169882008447998,smarttable
11,Q0,table-0754-278,49.0,0.08495265174582706,smarttable
11,Q0,table-0243-839,50.0,0.080135820292903,smarttable
11,Q0,table-0791-58,51.0,0.07343566664536971,smarttable
11,Q0,table-0872-375,52.0,0.06882102479306923,smarttable
11,Q0,table-1580-639,53.0,0.05466320114150923,smarttable
11,Q0,table-1581-285,54.0,0.05466320114150923,smarttable
11,Q0,table-0487-788,55.0,0.05466320114150923,smarttable
11,Q0,table-1526-947,56.0,0.05466320114150923,smarttable
11,Q0,table-0463-371,57.0,0.05466320114150923,smarttable
11,Q0,table-1574-248,58.0,0.05143268188482335,smarttable
12,Q0,table-1315-700,1.0,0.7457756218418248,smarttable
12,Q0,table-0029-940,2.0,0.48475968255583884,smarttable
12,Q0,table-1581-127,3.0,0.32382370956747775,smarttable
12,Q0,table-1581-128,4.0,0.32211810529206847,smarttable
12,Q0,table-1581-129,5.0,0.28201756489784086,smarttable
12,Q0,table-0017-770,6.0,0.19003989356244147,smarttable
12,Q0,table-1609-720,7.0,0.15860642057798996,smarttable
12,Q0,table-1609-737,8.0,0.15860642057798996,smarttable
12,Q0,table-0969-18,9.0,0.1435642016010335,smarttable
12,Q0,table-1119-799,10.0,0.13046771341265795,smarttable
12,Q0,table-0274-337,11.0,0.1228729581040518,smarttable
12,Q0,table-1230-725,12.0,0.11550865726719632,smarttable
12,Q0,table-0146-573,13.0,0.10371909901246751,smarttable
12,Q0,table-1536-952,14.0,0.0997269157148696,smarttable
12,Q0,table-1420-566,15.0,0.09888081262037207,smarttable
12,Q0,table-0263-75,16.0,0.09749586356132324,smarttable
12,Q0,table-1520-40,17.0,0.09729164690011398,smarttable
12,Q0,table-1290-247,18.0,0.09692443701196962,smarttable
12,Q0,table-0066-658,19.0,0.0962530211518973,smarttable
12,Q0,table-0883-596,20.0,0.09182182474804668,smarttable
12,Q0,table-1204-834,21.0,0.08903710620798488,smarttable
12,Q0,table-1591-155,22.0,0.08819844206516657,smarttable
12,Q0,table-0274-499,23.0,0.08487178285753513,smarttable
12,Q0,table-0943-565,24.0,0.08397965619442944,smarttable
12,Q0,table-1016-408,25.0,0.08147188454166678,smarttable
12,Q0,table-0154-371,26.0,0.07774211841898983,smarttable
12,Q0,table-1603-50,27.0,0.06926802876237845,smarttable
12,Q0,table-1398-760,28.0,0.06559093103104831,smarttable
12,Q0,table-1520-42,29.0,0.06535459847903392,smarttable
12,Q0,table-1426-457,30.0,0.06461904009365685,smarttable
12,Q0,table-0645-130,31.0,0.06366646075110832,smarttable
12,Q0,table-1535-319,32.0,0.06288222069033071,smarttable
12,Q0,table-0880-401,33.0,0.06088421720227354,smarttable
12,Q0,table-0972-522,34.0,0.05401582040477297,smarttable
12,Q0,table-0137-745,35.0,0.0486877309691741,smarttable
12,Q0,table-0003-319,36.0,0.04737662340490074,smarttable
12,Q0,table-1028-382,37.0,0.045964593247771975,smarttable
12,Q0,table-1506-431,38.0,0.04488226047249463,smarttable
12,Q0,table-0256-406,39.0,0.04182831755178797,smarttable
12,Q0,table-1638-815,40.0,0.03776618645442639,smarttable
12,Q0,table-0016-922,41.0,0.03588420499582258,smarttable
12,Q0,table-0004-229,42.0,0.03397974630644321,smarttable
12,Q0,table-0233-443,43.0,0.027396380298657298,smarttable
12,Q0,table-0146-574,44.0,0.018854910695063887,smarttable
12,Q0,table-0159-635,45.0,0.017906459140057365,smarttable
12,Q0,table-0831-904,46.0,0.017906459140057365,smarttable
12,Q0,table-0012-373,47.0,0.017906459140057365,smarttable
12,Q0,table-1580-56,48.0,0.01108900939078801,smarttable
12,Q0,table-1653-388,49.0,0.01108900939078801,smarttable
12,Q0,table-1596-10,50.0,0.0016960006536175835,smarttable
12,Q0,table-0077-563,51.0,3.555128737349822e-05,smarttable
12,Q0,table-0775-559,52.0,-0.018669394528189068,smarttable
13,Q0,table-1545-121,1.0,0.7130378350140654,smarttable
13,Q0,table-0482-24,2.0,0.7074834105250423,smarttable
13,Q0,table-0716-591,3.0,0.639603670401742,smarttable
13,Q0,table-0263-444,4.0,0.6240840946123034,smarttable
13,Q0,table-0686-862,5.0,0.6041168049634538,smarttable
13,Q0,table-0925-91,6.0,0.5918829467076104,smarttable
13,Q0,table-1320-890,7.0,0.5895231787043557,smarttable
13,Q0,table-1447-381,8.0,0.5839868345222682,smarttable
13,Q0,table-0311-394,9.0,0.5810379509966137,smarttable
13,Q0,table-0204-990,10.0,0.5803528903800796,smarttable
13,Q0,table-1365-737,11.0,0.5749180451598649,smarttable
13,Q0,table-1475-381,12.0,0.5599974136609477,smarttable
13,Q0,table-1320-888,13.0,0.5597344496329032,smarttable
13,Q0,table-1613-935,14.0,0.558539883997058,smarttable
13,Q0,table-1447-380,15.0,0.5554354775758887,smarttable
13,Q0,table-1647-839,16.0,0.554500804149063,smarttable
13,Q0,table-1640-284,17.0,0.5510368994651992,smarttable
13,Q0,table-0129-161,18.0,0.5355022344056793,smarttable
13,Q0,table-1515-997,19.0,0.5294880682860893,smarttable
13,Q0,table-1627-178,20.0,0.521496711157213,smarttable
13,Q0,table-0610-56,21.0,0.5199348111499829,smarttable
13,Q0,table-0408-468,22.0,0.5197624355802309,smarttable
13,Q0,table-1036-133,23.0,0.5184309843803047,smarttable
13,Q0,table-1597-359,24.0,0.5183129741799658,smarttable
13,Q0,table-0311-393,25.0,0.4996610650918664,smarttable
13,Q0,table-0072-231,26.0,0.4826434232997668,smarttable
13,Q0,table-1607-472,27.0,0.4679612329756671,smarttable
13,Q0,table-0690-529,28.0,0.45168856023730125,smarttable
13,Q0,table-0674-36,29.0,0.43149721251671364,smarttable
13,Q0,table-0148-721,30.0,0.4189007652763577,smarttable
13,Q0,table-1536-292,31.0,0.37265701616493085,smarttable
13,Q0,table-1602-180,32.0,0.29652012913894,smarttable
13,Q0,table-1470-660,33.0,0.2941153539817693,smarttable
13,Q0,table-0926-676,34.0,0.2932970966687394,smarttable
13,Q0,table-1243-683,35.0,0.2784523838531926,smarttable
13,Q0,table-1574-853,36.0,0.2657504596685161,smarttable
13,Q0,table-1604-677,37.0,0.26533733717330726,smarttable
13,Q0,table-1636-388,38.0,0.26436540009085313,smarttable
13,Q0,table-0559-42,39.0,0.24609509968150362,smarttable
13,Q0,table-1602-178,40.0,0.23649990681940042,smarttable
13,Q0,table-1600-333,41.0,0.19004769185556095,smarttable
13,Q0,table-1389-782,42.0,0.18500686998762278,smarttable
13,Q0,table-0578-300,43.0,0.17922229453838112,smarttable
13,Q0,table-0459-41,44.0,0.16976682599478649,smarttable
13,Q0,table-1648-418,45.0,0.15466466835051088,smarttable
13,Q0,table-1075-197,46.0,0.1515513304590608,smarttable
13,Q0,table-1428-624,47.0,0.13556567716258391,smarttable
13,Q0,table-1446-338,48.0,0.12524159304531954,smarttable
14,Q0,table-1627-322,1.0,0.46206091922087955,smarttable
14,Q0,table-0354-325,2.0,0.4493556501116041,smarttable
14,Q0,table-1317-895,3.0,0.4477406296053154,smarttable
14,Q0,table-0259-660,4.0,0.44548039287748936,smarttable
14,Q0,table-1647-73,5.0,0.4451196693398482,smarttable
14,Q0,table-1281-687,6.0,0.41066242018038307,smarttable
14,Q0,table-1250-339,7.0,0.3994624308829621,smarttable
14,Q0,table-0534-18,8.0,0.3994624308829621,smarttable
14,Q0,table-0833-422,9.0,0.3994624308829621,smarttable
14,Q0,table-0833-423,10.0,0.3994624308829621,smarttable
14,Q0,table-1012-845,11.0,0.3994624308829621,smarttable
14,Q0,table-1012-862,12.0,0.3994624308829621,smarttable
14,Q0,table-1627-323,13.0,0.3787820684926698,smarttable
14,Q0,table-1317-894,14.0,0.3787820684926698,smarttable
14,Q0,table-1392-358,15.0,0.3558667596795866,smarttable
14,Q0,table-1277-865,16.0,0.35458507318929133,smarttable
14,Q0,table-1621-415,17.0,0.3523741454653788,smarttable
14,Q0,table-1569-906,18.0,0.34785361859437985,smarttable
14,Q0,table-0352-129,19.0,0.34386056559599754,smarttable
14,Q0,table-1023-380,20.0,0.34386056559599754,smarttable
14,Q0,table-1361-950,21.0,0.3227513251091151,smarttable
14,Q0,table-1579-731,22.0,0.30096909136501887,smarttable
14,Q0,table-0336-536,23.0,0.29828125112441656,smarttable
14,Q0,table-0370-691,24.0,0.2908572326132933,smarttable
14,Q0,table-1350-486,25.0,0.28296627540195474,smarttable
14,Q0,table-0503-892,26.0,0.2805677053531959,smarttable
14,Q0,table-1638-764,27.0,0.27235514416224677,smarttable
14,Q0,table-0200-884,28.0,0.27076030418602176,smarttable
14,Q0,table-0596-735,29.0,0.2641294501869995,smarttable
14,Q0,table-1579-348,30.0,0.26407589446564833,smarttable
14,Q0,table-0407-338,31.0,0.26070780924050824,smarttable
14,Q0,table-1410-164,32.0,0.25875763002282226,smarttable
14,Q0,table-0386-471,33.0,0.24934813135420625,smarttable
14,Q0,table-1277-863,34.0,0.24092797318682316,smarttable
14,Q0,table-1509-303,35.0,0.2348858379243414,smarttable
14,Q0,table-1344-665,36.0,0.22688361878964894,smarttable
14,Q0,table-0279-830,37.0,0.2262512796576957,smarttable
14,Q0,table-1553-694,38.0,0.22376586490565697,smarttable
14,Q0,table-0311-105,39.0,0.2229980942882387,smarttable
14,Q0,table-0149-434,40.0,0.22226078366768745,smarttable
14,Q0,table-0320-55,41.0,0.21455671127173653,smarttable
14,Q0,table-0735-95,42.0,0.21090342882423505,smarttable
14,Q0,table-0735-99,43.0,0.21090342882423505,smarttable
14,Q0,table-1344-657,44.0,0.21068203928732432,smarttable
14,Q0,table-0392-579,45.0,0.20377321378384208,smarttable
14,Q0,table-1277-861,46.0,0.20367088701181055,smarttable
14,Q0,table-1358-137,47.0,0.2033212236674965,smarttable
14,Q0,table-1389-751,48.0,0.19914327961343023,smarttable
14,Q0,table-1349-928,49.0,0.19276005983411362,smarttable
14,Q0,table-1381-877,50.0,0.19080628531662122,smarttable
14,Q0,table-0439-234,51.0,0.18993571982864613,smarttable
14,Q0,table-1009-255,52.0,0.18453208476915525,smarttable
14,Q0,table-0439-233,53.0,0.16793603689150283,smarttable
14,Q0,table-0896-9,54.0,0.15212993118567694,smarttable
14,Q0,table-1270-566,55.0,0.14801847441362534,smarttable
14,Q0,table-0297-285,56.0,0.06024189956667307,smarttable
14,Q0,table-0167-679,57.0,0.0,smarttable
15,Q0,table-0312-31,1.0,0.7928508518507429,smarttable
15,Q0,table-0312-4,2.0,0.7928508518507429,smarttable
15,Q0,table-0311-996,3.0,0.7928508518507429,smarttable
15,Q0,table-0312-45,4.0,0.7928508518507427,smarttable
15,Q0,table-0312-62,5.0,0.7928508518507427,smarttable
15,Q0,table-0312-63,6.0,0.7928508518507427,smarttable
15,Q0,table-0312-44,7.0,0.7928508518507427,smarttable
15,Q0,table-0312-74,8.0,0.7928508518507427,smarttable
15,Q0,table-0312-70,9.0,0.7928508518507427,smarttable
15,Q0,table-0312-67,10.0,0.7928508518507427,smarttable
15,Q0,table-0312-60,11.0,0.7928508518507427,smarttable
15,Q0,table-0312-53,12.0,0.7928508518507427,smarttable
15,Q0,table-0312-46,13.0,0.7928508518507427,smarttable
15,Q0,table-0312-48,14.0,0.7928508518507427,smarttable
15,Q0,table-0080-632,15.0,0.7671619040036152,smarttable
15,Q0,table-0312-32,16.0,0.7654228740355503,smarttable
15,Q0,table-0311-930,17.0,0.7654228740355503,smarttable
15,Q0,table-0312-29,18.0,0.7341090238738337,smarttable
15,Q0,table-0311-917,19.0,0.7341090238738337,smarttable
15,Q0,table-0311-822,20.0,0.7341090238738337,smarttable
15,Q0,table-0311-782,21.0,0.7341090238738337,smarttable
15,Q0,table-0306-942,22.0,0.7234458859652954,smarttable
15,Q0,table-0310-209,23.0,0.7157729364466431,smarttable
15,Q0,table-0308-599,24.0,0.6776517152342139,smarttable
15,Q0,table-0311-929,25.0,0.6770230626881615,smarttable
15,Q0,table-0311-758,26.0,0.6770230626881615,smarttable
15,Q0,table-0196-599,27.0,0.6556854305561642,smarttable
15,Q0,table-0367-101,28.0,0.6554073609878504,smarttable
15,Q0,table-1247-798,29.0,0.6508309835448908,smarttable
15,Q0,table-0311-811,30.0,0.6317023904058331,smarttable
15,Q0,table-1107-806,31.0,0.6182078028420787,smarttable
15,Q0,table-0228-346,32.0,0.6123358605451796,smarttable
15,Q0,table-1014-3,33.0,0.6046393803742343,smarttable
15,Q0,table-0312-73,34.0,0.6019633140934559,smarttable
15,Q0,table-0586-830,35.0,0.5835837278247561,smarttable
15,Q0,table-0842-845,36.0,0.5629966766939088,smarttable
15,Q0,table-1332-348,37.0,0.5422998456429307,smarttable
15,Q0,table-0586-829,38.0,0.5246378269291452,smarttable
15,Q0,table-1247-799,39.0,0.4475661312628466,smarttable
15,Q0,table-0352-848,40.0,0.42429775392690977,smarttable
15,Q0,table-1471-514,41.0,0.41173264029340795,smarttable
15,Q0,table-1413-648,42.0,0.4037246385021385,smarttable
15,Q0,table-0960-733,43.0,0.38513032404950126,smarttable
15,Q0,table-1289-865,44.0,0.37341771852278655,smarttable
15,Q0,table-1003-513,45.0,0.3606827350875596,smarttable
15,Q0,table-1221-853,46.0,0.36068273508755955,smarttable
15,Q0,table-1413-652,47.0,0.35087297654754357,smarttable
15,Q0,table-1413-655,48.0,0.32927882349567045,smarttable
15,Q0,table-1413-649,49.0,0.32927882349567045,smarttable
15,Q0,table-1488-934,50.0,0.22044467542500362,smarttable
15,Q0,table-0664-208,51.0,0.08967186890621888,smarttable
16,Q0,table-0172-991,1.0,0.5667382779656155,smarttable
16,Q0,table-1424-415,2.0,0.5472337801144297,smarttable
16,Q0,table-0401-729,3.0,0.5436888664174059,smarttable
16,Q0,table-1573-732,4.0,0.5364097944055871,smarttable
16,Q0,table-0096-57,5.0,0.5232520224637367,smarttable
16,Q0,table-1180-888,6.0,0.4983000792134909,smarttable
16,Q0,table-0336-744,7.0,0.4847994141130536,smarttable
16,Q0,table-0704-620,8.0,0.4429328023214807,smarttable
16,Q0,table-0431-12,9.0,0.40368760853650265,smarttable
16,Q0,table-1515-757,10.0,0.40070762058452597,smarttable
16,Q0,table-0056-298,11.0,0.3958251111869098,smarttable
16,Q0,table-1441-100,12.0,0.377216312925177,smarttable
16,Q0,table-0766-472,13.0,0.370751485748666,smarttable
16,Q0,table-0949-855,14.0,0.3620769524072648,smarttable
16,Q0,table-0523-269,15.0,0.35211496940151027,smarttable
16,Q0,table-1007-407,16.0,0.26272534034638023,smarttable
16,Q0,table-0709-400,17.0,0.21321781638328752,smarttable
16,Q0,table-0853-865,18.0,0.18127939992151626,smarttable
16,Q0,table-0321-895,19.0,0.175517241268401,smarttable
16,Q0,table-1050-354,20.0,0.17156943625384913,smarttable
16,Q0,table-1347-616,21.0,0.17045257659623705,smarttable
16,Q0,table-1014-879,22.0,0.17045257659623703,smarttable
16,Q0,table-0657-752,23.0,0.16188678957468666,smarttable
16,Q0,table-0577-158,24.0,0.16188678957468666,smarttable
16,Q0,table-1227-815,25.0,0.1618867895746866,smarttable
16,Q0,table-1102-154,26.0,0.1618867895746866,smarttable
16,Q0,table-0504-737,27.0,0.1618867895746866,smarttable
16,Q0,table-1084-897,28.0,0.1618867895746866,smarttable
16,Q0,table-1037-965,29.0,0.1618867895746866,smarttable
16,Q0,table-1169-545,30.0,0.1618867895746866,smarttable
16,Q0,table-1081-844,31.0,0.1618867895746866,smarttable
16,Q0,table-1014-746,32.0,0.1618867895746866,smarttable
16,Q0,table-0478-947,33.0,0.1618867895746866,smarttable
16,Q0,table-0474-713,34.0,0.1618867895746866,smarttable
16,Q0,table-0631-595,35.0,0.15933978989788558,smarttable
16,Q0,table-1039-839,36.0,0.15933978989788558,smarttable
16,Q0,table-0854-616,37.0,0.15933978989788558,smarttable
16,Q0,table-0636-349,38.0,0.15933978989788555,smarttable
16,Q0,table-0811-503,39.0,0.15933978989788555,smarttable
16,Q0,table-0715-118,40.0,0.15933978989788555,smarttable
16,Q0,table-0686-595,41.0,0.15933978989788555,smarttable
16,Q0,table-0824-528,42.0,0.15933978989788555,smarttable
16,Q0,table-0705-117,43.0,0.09998276920878177,smarttable
16,Q0,table-0633-236,44.0,0.0984564768775193,smarttable
17,Q0,table-0160-841,1.0,0.7625013642786551,smarttable
17,Q0,table-1258-777,2.0,0.7334821277286291,smarttable
17,Q0,table-0349-674,3.0,0.6462117933447149,smarttable
17,Q0,table-1359-354,4.0,0.6227576903084069,smarttable
17,Q0,table-0587-475,5.0,0.6209500517838826,smarttable
17,Q0,table-0677-684,6.0,0.6197638115514627,smarttable
17,Q0,table-1309-776,7.0,0.6099123209459605,smarttable
17,Q0,table-1347-281,8.0,0.5911392698457303,smarttable
17,Q0,table-1365-564,9.0,0.5901610038588111,smarttable
17,Q0,table-0994-146,10.0,0.5857526970735837,smarttable
17,Q0,table-1571-18,11.0,0.575568577939787,smarttable
17,Q0,table-0232-667,12.0,0.5706789626582537,smarttable
17,Q0,table-1430-207,13.0,0.5647488865192077,smarttable
17,Q0,table-0160-842,14.0,0.5555659132205846,smarttable
17,Q0,table-0313-519,15.0,0.5490175000299314,smarttable
17,Q0,table-1365-563,16.0,0.5481312709441438,smarttable
17,Q0,table-1554-655,17.0,0.5458113002239656,smarttable
17,Q0,table-1027-78,18.0,0.5445733284488334,smarttable
17,Q0,table-1358-6,19.0,0.5435266894555544,smarttable
17,Q0,table-1283-171,20.0,0.5338074214635434,smarttable
17,Q0,table-0861-544,21.0,0.5305670945552918,smarttable
17,Q0,table-0140-687,22.0,0.5300021118048445,smarttable
17,Q0,table-0674-727,23.0,0.5235273376505658,smarttable
17,Q0,table-0089-934,24.0,0.5234427945588745,smarttable
17,Q0,table-0653-392,25.0,0.5217801080076067,smarttable
17,Q0,table-1027-79,26.0,0.509563518679222,smarttable
17,Q0,table-0281-531,27.0,0.5033009838845791,smarttable
17,Q0,table-1499-448,28.0,0.4988930146432324,smarttable
17,Q0,table-1216-304,29.0,0.4775587770199897,smarttable
17,Q0,table-0619-423,30.0,0.47583585786508015,smarttable
17,Q0,table-1529-721,31.0,0.4630606656472418,smarttable
17,Q0,table-0158-962,32.0,0.45864781134348404,smarttable
17,Q0,table-0405-96,33.0,0.4500420700764629,smarttable
17,Q0,table-1007-884,34.0,0.4257541875138983,smarttable
17,Q0,table-0855-755,35.0,0.36665786803535644,smarttable
17,Q0,table-1503-464,36.0,0.3648812412252532,smarttable
17,Q0,table-0890-208,37.0,0.3543311676678142,smarttable
17,Q0,table-0265-50,38.0,0.3462997481639271,smarttable
17,Q0,table-0541-198,39.0,0.3384166844122851,smarttable
17,Q0,table-1564-931,40.0,0.32130021249461316,smarttable
17,Q0,table-1051-597,41.0,0.3083287158599213,smarttable
17,Q0,table-1637-331,42.0,0.27882928876565033,smarttable
17,Q0,table-0378-190,43.0,0.27724795016522685,smarttable
17,Q0,table-0378-62,44.0,0.27724795016522685,smarttable
17,Q0,table-1364-568,45.0,0.2505402452862103,smarttable
17,Q0,table-1442-88,46.0,0.2181559429650779,smarttable
17,Q0,table-1442-99,47.0,0.2181559429650779,smarttable
17,Q0,table-1442-92,48.0,0.2181559429650779,smarttable
17,Q0,table-1442-91,49.0,0.2181559429650779,smarttable
17,Q0,table-1442-90,50.0,0.2181559429650779,smarttable
17,Q0,table-1442-89,51.0,0.2181559429650779,smarttable
17,Q0,table-1442-78,52.0,0.2181559429650779,smarttable
17,Q0,table-1442-96,53.0,0.2181559429650779,smarttable
17,Q0,table-1617-690,54.0,0.21525666635834353,smarttable
17,Q0,table-1049-769,55.0,0.1711087392719337,smarttable
17,Q0,table-0255-227,56.0,0.16956122926912476,smarttable
17,Q0,table-0961-397,57.0,0.12177779616654999,smarttable
17,Q0,table-0954-674,58.0,-0.034927888747646865,smarttable
18,Q0,table-0588-897,1.0,0.6563580291136825,smarttable
18,Q0,table-1014-375,2.0,0.595098284141601,smarttable
18,Q0,table-1515-871,3.0,0.5904612075259894,smarttable
18,Q0,table-0575-338,4.0,0.5636717713264956,smarttable
18,Q0,table-0826-552,5.0,0.5335384524510571,smarttable
18,Q0,table-1526-869,6.0,0.5335384524510571,smarttable
18,Q0,table-1526-875,7.0,0.5335384524510571,smarttable
18,Q0,table-1526-870,8.0,0.5294790246906372,smarttable
18,Q0,table-1526-873,9.0,0.5294790246906372,smarttable
18,Q0,table-1526-871,10.0,0.5108802957652321,smarttable
18,Q0,table-0587-437,11.0,0.4903818110922091,smarttable
18,Q0,table-0899-963,12.0,0.4903818110922091,smarttable
18,Q0,table-0575-330,13.0,0.4903818110922091,smarttable
18,Q0,table-0575-375,14.0,0.4903818110922091,smarttable
18,Q0,table-0588-469,15.0,0.4903818110922091,smarttable
18,Q0,table-0493-911,16.0,0.47869994849038205,smarttable
18,Q0,table-0016-334,17.0,0.4703779507897891,smarttable
18,Q0,table-1587-556,18.0,0.46997626482605914,smarttable
18,Q0,table-0871-314,19.0,0.4467546668039722,smarttable
18,Q0,table-1648-90,20.0,0.44462125313566797,smarttable
18,Q0,table-0176-451,21.0,0.44462125313566797,smarttable
18,Q0,table-1134-978,22.0,0.43169278754910273,smarttable
18,Q0,table-1134-830,23.0,0.43169278754910273,smarttable
18,Q0,table-0286-985,24.0,0.39087767981719196,smarttable
18,Q0,table-0650-179,25.0,0.3875588274968078,smarttable
18,Q0,table-0650-180,26.0,0.34252659836497135,smarttable
18,Q0,table-0650-177,27.0,0.3111410227914114,smarttable
18,Q0,table-0650-178,28.0,0.29527382151966086,smarttable
18,Q0,table-1650-553,29.0,0.25709407302506004,smarttable
18,Q0,table-0239-407,30.0,0.25709407302506004,smarttable
18,Q0,table-0024-851,31.0,0.23844096040140064,smarttable
18,Q0,table-0024-850,32.0,0.23222989678272696,smarttable
18,Q0,table-0024-849,33.0,0.2257457895711793,smarttable
